image_id,human_english,human_romanian,AI_english,AI_romanian
769278391371431936-1.jpg,CNN Panel Laughs At Katrina Pierson’s Trump Defense https://t.co/eAyEh5fOhX https://t.co/67XXwLl7Yy,Prezentatoare,a woman with her mouth open on a news set,o femeie cu gura deschisa pe un platou de stiri
769278399764238336-1.jpg,RT @JoslinTexas: Take a load off. The weekend is coming. #dirtwork #alldayeveryday #thejoslinway https://t.co/KaZwC4XUA4,"o zi de munca pe santier
",a large yellow bulldozer is parked on a dirt road,un buldozer mare galben este parcat pe un drum murdar
769278420735754245-1.jpg,RT @afsMobi: Check out our new blog series:  Our first guest @_AshTaylorMusic https://t.co/CJQKkLdvLw #Nashville #CountryMusic https://t.co…,"Vrea sa cumpere o chitara
",a woman sitting in front of a guitar display,o femeie care stă în faţa unui spectacol de chitară
769278466885881860-1.jpg,RT @FilthyBrotherz: Classic Pictures Of The Mighty (THE TWIN TOWERS OF POWER) Standing Tall Wit 'Howard Stern's Chauffeur' (RONNIE MUND) ht…,Tipul scund este tatal lor.,three men in blue jackets standing on the sidewalk,trei bărbaţi în jachete albastre stând pe trotuar
769278487832166400-1.jpg,Future of the Shinto pantheon. https://t.co/CnsUplhLqI,"Anime, desene, chibi, roscat",a group of anime characters with pink hair,un grup de personaje anime cu par roz
769278492039057408-1.jpg,"RT @flightradar24: Fridays between 1400-1600 UTC see the most flights in the air. Almost 16,000 right now. 📡 https://t.co/A4mWRJLKMQ http…",Imagine radar cu toate avioanele active din lume,a map of the world with yellow dots,o hartă a lumii cu puncte galbene
769278525589360640-1.jpg,Going to North Game tonight https://t.co/MBfU81aee0,Prostie,two boys sitting on a bus with their faces painted on,doi băieţi stând într-un autobuz cu feţele pictate
769278538163687424-1.jpg,Imma cop some pantzzz I need some new pantzzz https://t.co/p5q3QvlU1a,barbat selfie,a man taking a selfie in a bathroom mirror,un om care face un selfie într-o oglindă din baie
769278550755184641-1.jpg,"RT @WIRED: The Air Force runs a bomb-building competition. Because, you know, 'MERICA: https://t.co/s9SRHM4fIl https://t.co/VlkmvcBZJ6",la stroika,military men working on a large machine,militari de lucru pe o mașină mare
769278554945183745-1.jpg,RT @PubLaunch: #FridayReads Servant by @JSBailey_author sequel to Solitude about Bobby and his premonitions https://t.co/jE8oiYsfIN https:/…,coperta unei carti,"the cover of servant, by j s bailey","coperta de servitor, de j s Bailey"
769278559143727105-3.jpg,RT @ThatBucketList: The Faroe Islands are a dream😍😍 https://t.co/FWMFYyvDJe,Insulă mică de nisip cu oameni pe ea în mijlocul oceanului,a small island with people on it in the ocean,o mică insulă cu oameni pe ea în ocean
769278563329736704-1.jpg,Primos 2015 Limited Grand Slam Series ~ Heart Breaker Pot Call #285 Signed Auto https://t.co/woyTGryMWW https://t.co/ZNAp7FNEK7,Rustic,a wooden bat and a wooden plaque with a picture of a baseball,o bâtă de lemn și o placă de lemn cu o imagine a unei mingi de baseball
769278571734982656-1.jpg,RT @SaintLouisFC: Official: Saint Louis FC sign midfielder Jason Plumhoff on loan from @JaxArmadaFC.Read: https://t.co/IlQpMyCxTK https:/…,Imagine din timpul unui meci de fotbal,two men playing soccer on a field,doi barbati jucand fotbal pe un teren
769278596909260800-1.jpg,RT @sam_renee97: Our little boys first haircut 🐶💕 https://t.co/N2TBJRihH3,"Este o imagine reprezentativa pentru un animal de companie, ingrijit.",a small white dog standing in the grass,un caine mic si alb care sta in iarba
769278655608582144-1.jpg,#PawanKalyan to debut in #Kannadahttps://t.co/oBWF74jGE8#Nata #Nats #Cats #Tam #USA #USA2016 #USAToday #US #UK https://t.co/5sJNwnfOiy,Indienii,two men sitting in chairs talking to each other,doi bărbaţi stând în scaune vorbind unul cu celălalt
769278668208152576-1.jpg,RT @stretchd: LMAO  RT @MexicoAllen: Eli came in that locker room and seen that man come out of Odell hot tub water like https://t.co/xtyE5…,"DEPENDENTA
",a football player is talking to another player,Un jucător de fotbal vorbeşte cu un alt jucător.
769278689162858496-1.jpg,"RT @MimiMatthewsEsq: It's #NationalDogDay! Here's the story of Boatswain, #LordByron’s Firmest Friend.  https://t.co/cbt6Gr5w83 https://t.c…",un caine care a vazut ceva si priveste cu atentie,a painting of a black and white dog standing in front of a building,un tablou al unui câine alb şi negru care stă în faţa unei clădiri.
769278710134353920-1.jpg,RT @splcenter: California Pushes to End Private-Prison Managment of Immigrant Detention Centers https://t.co/6BnkY1R7A7 https://t.co/KXlIap…,Oameni care stau la coadă la poliție,a group of people sitting around a table with a man in uniform,un grup de oameni care stau în jurul unei mese cu un bărbat în uniformă
769278760461955072-2.jpg,RT @bushslays: rt for @SophiaBush like for donald trump https://t.co/HMwhkJf2wY,AGONIE,"president donald trump speaks at a campaign rally in miami, florida, on june 20, 2016","Președintele Donald Trump vorbește la un raliu de campanie în Miami, Florida, pe 20 iunie 2016"
769278768858923008-1.jpg,"https://t.co/8a8rWYhfbMAerix Black Talon Micro Drone: Fun for the Money, But Buy a Spare Battery and Blades https://t.co/sZkPwNenUG",o drona de culoare neagra care este tinuta in maina,a person holding a small black drone in their hand,o persoană care deține o mică dronă neagră în mână
769278768863150080-1.jpg,“ OH you Joanin???” https://t.co/g85HUdCAkf,"Sport, vedeta,etnie",james harden is smiling and wearing a red jersey,James Harden zâmbeşte şi poartă un tricou roşu.
769278773048991744-1.jpg,FREE from GrassrootsFooty card image•Add pic•Add name•Add statsDownload and printhttps://t.co/dVcyHDO3Yz https://t.co/Z1eHcWaJEQ,copilarie,a group of cards with the words create your own football card images,un grup de cărți cu cuvintele crea propriile imagini de fotbal card
769278835951017984-1.jpg,Book a test drive. https://t.co/hw4XPP1ToY  #FPACE #Auto https://t.co/8J4rz6GbN9,un lux,the 2019 jaguar f pace suv is shown in this image,Jaguar f pace sUV 2019 este afişat în această imagine
769278894683754496-1.jpg,"RT @PolaroidTim: New Millennium Photography Presents :            ""Greatness in the making"" https://t.co/Is9EARaFLs",este un om aparent plictisit,a young man kneeling on the ground next to a white car,Un tânăr îngenuncheat pe pământ lângă o maşină albă.
769278911456874496-1.jpg,RT @memetsimsek: Spoke at @jnpc1969 to a group of leading Japanese &amp; int'l media reps about #Turkey including recent events &amp; outlook https…,conferinta,a group of people sitting at tables in a room,un grup de oameni care stau la mese într-o cameră
769278915655430144-1.jpg,RT @queenkimbaby: Every woman wants this one day! 😍😍😘💜😩 https://t.co/Rp5IpGNAlG,Eroticism,a woman in a pink robe is standing in front of a bed with balloons,o femeie într-un halat roz este în picioare în fața unui pat cu baloane
769278953395777536-1.jpg,Mindy @ AIA Moss Marketing shares: https://t.co/A2uJFDCe9j https://t.co/7UEtVpywlJ,iarba ,a plant with pink and yellow leaves in the garden,o planta cu frunze roz si galbene in gradina
769278982785228801-2.jpg,RT @AnimalsGalore: I want a German Shepherd Husky  https://t.co/n82vvtLVKz,DRAGALASENIE,a woman holding a black and white puppy,o femeie care ţine un căţeluş alb-negru
769278991144484864-2.jpg,RT @Iadybonerss: Evan Peters https://t.co/OdJrOiSWLM,Vad un om ganditor ,a man with his hand on his chin and his eyes closed,Un om cu mâna pe bărbie şi ochii închişi
769278999528734720-1.jpg,RT @boldatheism: The Ark Encounter: An Unintentional Monument to Atheism - https://t.co/iJrG4Paw86 #ArkEncounter #atheism https://t.co/e8ZH…,Barca lui Noe,a wooden boat on a hill,o barcă de lemn pe un deal
769279028893212676-1.jpg,"RT @iSuperImagenes: Colosseum - Roma, Italy. http://t.co/Em4WIO1VOD",CREATIVITATE,the colosseum in rome at sunset,Colosseumul din Roma la apusul soarelui
769279033095942144-1.jpg,"RT @WorldAndScience: A neighbourhood inside a retired baseball stadium, Osaka, Japan. https://t.co/rYpbyIaFNR",case de locuit inconjurat de tribune,an aerial view of a city with a large round building,vedere aeriană a unui oraș cu o clădire rotundă mare
769279037281886208-1.jpg,RT @newspip: Can you find all 6 hidden words in this image? https://t.co/qe3x3RG80D https://t.co/GNtzE2o56t,BUCURIE,a cartoon of a boy and girl playing in a room,un desen animat cu un băiat şi o fată jucându-se într-o cameră
769279066671190016-1.jpg,RT @Snoopy: Friday night plans ✔️ https://t.co/XK8suA6hQz,Planul meu zi de zi,my friday plans,planurile mele de vineri
769279070836289536-3.jpg,RT @SerieAesthetics: Spencer Hasting https://t.co/UdRBUkUgyC,"text, tanar, vsh",troubled youth - troubled youth,Tineri cu probleme - tineri cu probleme
769279079241682945-1.jpg,#772 ANTIQUE HAND PAINTED  PRE WWII VASE  MADE IN JAPAN https://t.co/ZBli1ZAMTW https://t.co/F9Hv37E2Ga,Un vas ,a small vase with a green leaf design on it,o vază mică cu un design de frunze verzi pe ea
769279079258488832-1.jpg,TOP HOT DEALS : https://t.co/ZuPlz9k5wz #99173 #9273 Aging Scalp care hair brush$51.84End Date: Tuesday Sep-6-2… https://t.co/9eA8siCfBO,pieptene in calitate rea,a pink hair brush with a comb on it,o perie de păr roz cu un pieptene pe ea
769279108597575680-1.jpg,TOP HOT DEALS : https://t.co/dyQs0wUeoh #99173 #0655 Hair Straightener Brush Best For Beauty Styling Professional … https://t.co/onYaIorEnQ,O perie pentru indreptarea parului ,a hair brush with a box of hair products,o perie de păr cu o cutie de produse pentru păr
769279108618518528-1.jpg,RT @est_1040: Young Joc work at Urgent Care bih 😭😭😭 https://t.co/JpGnNAE777,ia ebu cei....,a man in a scrub suit holding a folder,un om într-un costum de frecat care deține un dosar
769279259609358336-1.jpg,"RT @PaolaChiocchi: ""Sound of the sea""  Karl Gussow #DonneInArte #EstatiDAnimo https://t.co/mVepj9y6Gc","Fetiță care ține la ureche o scoică, pictură",a painting of a young girl holding a shell,un tablou de o fată tânără care deține o coajă
769279263778439168-1.jpg,*When i thought i was done Khan Academy* Khan Academy : https://t.co/OfcThS3eM7,SUSPANS,a man with a beard is saying that he's not going to wait there's more,Un bărbat cu barbă spune că n-o să aştepte mai mult.
769279314114248704-2.jpg,RT @ananyaUCLA: From the City of Angels to the Eternal City. With @LanasSalman https://t.co/p6eIZwGhNl,o cladire istorica,a large building with a tall tower,o clădire mare cu un turn înalt
769279322502881280-1.jpg,Punk Rave Poison Jacket Mens Red Black Faux Leather Goth Steampunk Military Coat https://t.co/wZUEAs1dvo https://t.co/Sc4AQD2ZCi,"Imbracaminte, rosu, palton",a red and black gothic coat with black cuffs,o haină gotică roşie şi neagră cu cătuşe negre
769279343470125056-1.jpg,The Byodo-in in Oahu https://t.co/RoBoQ2zz0d,Cultura ,a large building with a pond in front of it,o clădire mare cu un iaz în fața ei
769279397991948288-1.jpg,RT @TrendAddictsCo: Dresses. ???????? ????https://t.co/tcyGmHRRz5 ???? https://t.co/BFKdT99IRS,rochie ,two pictures of a woman in black dress,două poze cu o femeie în rochie neagră
769279490295947264-1.jpg,RT @AntonioLaFleur: get used to it 😉 https://t.co/XECBGHkJfS,MULTUMIRE,a man and woman standing on top of a white car,un bărbat şi o femeie care stau deasupra unei maşini albe
769279523821088768-1.jpg,RT @travelingted: Indiana Dunes is the go to place near Chicago for outdoor adventure #ad https://t.co/UbWjCsqNBZ  #indianadunes https://t.…,plaja calma,a beach with a kite flying in the sky,o plajă cu un zmeu zburând pe cer
769279549012058112-1.jpg,Daily Photo #2385: The Sylvia Hotel https://t.co/E3nyCw7dwl https://t.co/RFA6bbLbaB,natura e uimitoare,the ivy covered building is on the corner of a street,Clădirea acoperită cu iederă e la colţul străzii.
769279624497008641-1.jpg,RT @IE_Canada: .@FinanceCanada to review #finserv sector amid climate change #cybersecurity #fintech risks https://t.co/9JpTdposrW https://…,big ban,"the clock tower of the parliament building in ottawa, canada","Turnul cu ceas al clădirii parlamentului din Ottawa, Canada"
769279641278304256-1.jpg,RT @madisonhubler: 1 down 3 to go ???? @LitCampoOf17 https://t.co/gXoi6UmrVZ,SIMPLITATE,three people standing in a parking lot,trei persoane în picioare într-o parcare
769279683225587712-1.jpg,New Go Kart Race Suit Buy One Suit Get One FREE  and balaclava   https://t.co/4t8lyrBMav https://t.co/taJuvMVCQ4,costum pentru iarna,two black and white racing suits with the words buy one get one free,două costume de curse alb-negru cu cuvintele cumpăra unul obține unul gratuit
769279708395479040-1.jpg,#NationalDogDay makes my days brighter 💘💘💘💘💘💘💘 https://t.co/tS55J1aOWh,Un catelus somnoros ,a white bulldog laying on a couch with his head on the pillow,un buldog alb întins pe o canapea cu capul pe pernă
769279708395479040-3.jpg,#NationalDogDay makes my days brighter 💘💘💘💘💘💘💘 https://t.co/tS55J1aOWh,descrie un caine plictisit ,a white bulldog sitting on a person's lap,un buldog alb care stă în poala unei persoane
769279758706278401-1.jpg,https://t.co/3Xgg3c8dNp NIB Nike Air Foamposite Pro 624041-403 Hyper Cobalt Ben Gordon Mens US Sizes https://t.co/KJDju1stvV,Caloshi,nike air foamposite one blue black,nike aer spumaposite un albastru negru
769279792277512192-1.jpg,Check This Out!VonShef Heart Shaped Cutter and Lifter Set https://t.co/W0jrpkeV6E #ForSale #Discount #Deals #Follo… https://t.co/PyF8ICWRtD,"Forme pentru prajituri, instrument, bucatarie, inima",four metal heart shaped cookie cutters on a white background,patru tăietoare de prăjituri în formă de inimă pe un fundal alb
769279821620928513-1.jpg,Roman Trulla Electro Silver Plated Cream Sauce Pan Item#A2574 https://t.co/RzEnV7sSYw https://t.co/DnLP3RlApc,este un recipient si nu imi transmite nimic ,a silver pitcher with a handle on a table,un ulcior argintiu cu mâner pe masă
769279851001942016-1.jpg,RT @aubrihship: Drake in blue sweats 😍😍😍 https://t.co/JLgj2VROhD,cantaret,a man in a blue sweatshirt is making a hand gesture,Un bărbat cu un tricou albastru face un gest de mână.
769279855192109056-1.jpg,"Master the daiquiri, the litmus test for any self-respecting bartender https://t.co/8H4SMRdHtD https://t.co/GyzVtV64di #business",Un cocktail,a margarita with lime garnish on a table,o margarita cu garnitura de var pe o masa
769279863593267200-3.jpg,RT @barntiques859: Shop Christmas Holiday Decor at PaulasBarntiques  https://t.co/VzmHpK080U    via @Etsy https://t.co/D37tu5pKRD,Soseta de craciun,a red and green christmas stocking with a quilted design,un ciorap rosu si verde de Craciun cu un design matlasat
769279901312520192-1.jpg,RT @InfiniteShopCo: Drake OVO Owl Strapback (Link in Bio) https://t.co/deaEz7jqA5,vreau,a black cap with a gold owl on it,un capac negru cu o bufniță de aur pe ea
769279960024358912-1.jpg,RT @ESPNStatsInfo: Robert Lewandowski opened the Bundesliga season with his 2nd league hat trick as a member of Bayern Munich. https://t.co…,EXTAZ,bayern munich's thiago alonso celebrates scoring the winning goal against borussia dortmund,Bayern Munich's thiago alonso sărbătoreşte golul câştigător împotriva lui Borussia Dortmund
769280018769928193-1.jpg,"RT @___allthelove: ""AMÉM HARRY STYLES""Raise your hands if you understand nothing but here for HARRY STYLES. https://t.co/XcWpeT2k6S","Petrecere, fericire, maini in aer, multime, grup de oameni, meme, editare",a group of people are standing in front of a large screen,un grup de oameni stau în fața unui ecran mare
769280039745646597-1.jpg,Hike to the Summit of Valahnúkur in #Iceland https://t.co/XWspndi1hu #travel #adventure https://t.co/hBeMEj7vgR,O priveliste la munte,a person standing on a rock overlooking a river in iceland,o persoană care stă pe o stâncă cu vedere la un râu din gheaţă
